huge toad	everyfin is awesome	1
stormcrack	midnight drake	1
stormcrack	ogre magi	1
stormcrack	lotus agents	1
stormcrack	jade chieftain	1
stormcrack	bloodlust	1
stormcrack	backroom bouncer	1
stormcrack	scarlet crusader	1
stormcrack	eater of secrets	1
stormcrack	toxic sewer ooze	1
disciple of c'thun	eater of secrets	1
ravaging ghoul	don han'cho	1
disciple of c'thun	ancient of war	1
ravaging ghoul	emperor thaurissan	1
ravaging ghoul	magma rager	1
armorsmith	emperor thaurissan	1
disciple of c'thun	xaril, poisoned mind	1
disciple of c'thun	preparation	1
shaku, the collector	disciple of c'thun	1
brann bronzebeard	counterfeit coin	1
raven idol	forbidden ancient	1
dispatch kodo	jade lightning	1
dispatch kodo	jinyu waterspeaker	1
dispatch kodo	jade claws	1
blade of c'thun	brann bronzebeard	1
blade of c'thun	rat pack	1
blade of c'thun	preparation	1
blade of c'thun	emperor thaurissan	1
netherspite historian	ironbeak owl	1
worgen infiltrator	lotus assassin	1
worgen infiltrator	lotus agents	1
worgen infiltrator	ancient of lore	1
worgen infiltrator	pompous thespian	1
shield slam	sludge belcher	1
animal companion	explorer's hat	1
argent horserider	eternal sentinel	1
argent horserider	doomhammer	1
n'zoth's first mate	vilefin inquisitor	1
lightwarden	jeweled scarab	1
lightwarden	shattered sun cleric	1
lightwarden	toxic sewer ooze	1
lightwarden	eerie statue	1
lightwarden	kooky chemist	1
grimscale chum	bloodmage thalnos	1
grimscale chum	wild pyromancer	1
backstab	hellfire	1
argent squire	thunder bluff valiant	1
shaku, the collector	fierce monkey	1
murloc warleader	call in the finishers	1
murloc warleader	jade lightning	1
murloc warleader	lava burst	1
southsea deckhand	metaltooth leaper	1
earthen ring farseer	tentacle of n'zoth	1
journey below	felguard	1
voidwalker	secretkeeper	1
frothing berserker	don han'cho	1
dark peddler	frostbolt	1
jade lightning	book wyrm	1
backstab	mind control	1
si:7 agent	jinyu waterspeaker	1
bloodmage thalnos	possessed villager	1
bloodmage thalnos	dire wolf alpha	1
bloodmage thalnos	voidwalker	1
argent horserider	orgrimmar aspirant	1
southsea deckhand	mark of y'shaarj	1
youthful brewmaster	shadowform	1
youthful brewmaster	entomb	1
youthful brewmaster	shadow madness	1
youthful brewmaster	garrison commander	1
youthful brewmaster	holy smite	1
youthful brewmaster	nourish	1
sir finley mrrgglton	shady dealer	1
blackwing technician	frostbolt	1
blackwing technician	forgotten torch	1
jade blossom	violet teacher	1
blackwing technician	flamestrike	1
blackwing technician	fireball	1
twilight geomancer	brann bronzebeard	1
twilight geomancer	museum curator	1
twilight geomancer	abomination	1
twilight geomancer	moat lurker	1
twilight geomancer	skycap'n kragg	1
twilight geomancer	justicar trueheart	1
twilight geomancer	nat, the darkfisher	1
twilight geomancer	power word: shield	1
twilight geomancer	onyx bishop	1
twilight geomancer	darkshire alchemist	1
southsea deckhand	elemental destruction	1
swashburglar	emperor cobra	1
swashburglar	mana wraith	1
doomsayer	clockwork knight	1
doomsayer	hired gun	1
doomsayer	argent commander	1
river crocolisk	midnight drake	1
doomsayer	armored warhorse	1
river crocolisk	lightning storm	1
doomsayer	razorfen hunter	1
weasel tunneler	daring reporter	1
twilight elder	thoughtsteal	1
rallying blade	divine favor	1
rallying blade	cult master	1
rallying blade	the curator	1
shadow word: pain	nexus-champion saraad	1
shadow word: pain	gang up	1
shadow word: pain	effigy	1
southsea deckhand	thistle tea	1
shiv	ancient brewmaster	1
shiv	youthful brewmaster	1
sword of justice	solemn vigil	1
southsea deckhand	baron geddon	1
brann bronzebeard	al'akir the windlord	1
bloodsail raider	coliseum manager	1
shaky zipgunner	infested tauren	1
shield slam	smuggler's run	1
kabal talonpriest	execute	1
shield slam	nexus-champion saraad	1
shield slam	wickerflame burnbristle	1
shield slam	felfire potion	1
twilight elder	jade blossom	1
twilight elder	jade behemoth	1
twilight elder	fandral staghelm	1
twilight elder	dark arakkoa	1
twilight elder	ancient of war	1
twilight elder	nourish	1
bloodsail raider	reckless rocketeer	1
arcane explosion	fireball	1
arcane explosion	azure drake	1
southsea deckhand	kabal songstealer	1
counterfeit coin	silence	1
counterfeit coin	lightspawn	1
shadow word: death	defender of argus	1
argent squire	naturalize	1
argent squire	jade behemoth	1
argent horserider	violet teacher	1
argent horserider	firelands portal	1
argent horserider	confessor paletress	1
argent horserider	frostwolf warlord	1
grimestreet informant	sunwalker	1
grimestreet informant	grand crusader	1
grimestreet informant	ancient shade	1
grimestreet informant	blowgill sniper	1
bloodsail raider	dark iron dwarf	1
wyrmrest agent	master jouster	1
bloodsail raider	thoughtsteal	1
bloodsail raider	tomb spider	1
bloodsail raider	burgly bully	1
bloodsail raider	jungle panther	1
wyrmrest agent	streetwise investigator	1
wyrmrest agent	amani berserker	1
bloodsail raider	violet teacher	1
bloodsail raider	excavated evil	1
wyrmrest agent	y'shaarj, rage unbound	1
bloodsail raider	kodorider	1
bloodsail raider	avenging wrath	1
bloodsail raider	shadowfiend	1
gadgetzan jouster	aldor peacekeeper	1
gadgetzan jouster	hogger, doom of elwynn	1
gadgetzan jouster	southsea deckhand	1
second-rate bruiser	frostwolf warlord	1
gadgetzan jouster	keeper of uldaman	1
second-rate bruiser	kodorider	1
gadgetzan jouster	gurubashi berserker	1
gadgetzan jouster	excavated evil	1
gadgetzan jouster	mind control tech	1
twisted worgen	leatherclad hogleader	1
injured kvaldir	dark iron dwarf	1
twisted worgen	savannah highmane	1
injured kvaldir	darkshire alchemist	1
twisted worgen	armored warhorse	1
injured kvaldir	icehowl	1
twisted worgen	spiteful smith	1
injured kvaldir	shadowfiend	1
injured kvaldir	pint-size potion	1
twisted worgen	flesheating ghoul	1
injured kvaldir	confessor paletress	1
moonfire	faceless manipulator	1
jade spirit	al'akir the windlord	1
blackwing technician	maelstrom portal	1
malchezaar's imp	illidan stormrage	1
shaku, the collector	ice lance	1
shaku, the collector	manic soulcaster	1
kabal courier	antique healbot	1
kabal courier	dr, boom	1
swashburglar	shade of naxxramas	1
jeweled scarab	abomination	1
bloodmage thalnos	nexus-champion saraad	1
arcane missiles	reliquary seeker	1
arcane missiles	forbidden ritual	1
patches the pirate	assassin's blade	1
consecration	sunwalker	1
wrath	silvermoon guardian	1
acolyte of pain	mountain giant	1
acolyte of pain	resurrect	1
fiery bat	hammer of wrath	1
blackwing technician	ancient of war	1
blackwing technician	savage roar	1
loot hoarder	stablemaster	1
northshire cleric	nerub'ar weblord	1
museum curator	explosive sheep	1
deathlord	bluegill warrior	1
wild pyromancer	nexus-champion saraad	1
wild pyromancer	sinister strike	1
a light in the darkness	twilight elder	1
a light in the darkness	sen'jin shieldmasta	1
a light in the darkness	boulderfist ogre	1
a light in the darkness	blood of the ancient one	1
a light in the darkness	c'thun	1
a light in the darkness	c'thun's chosen	1
wild pyromancer	blessing of kings	1
kabal talonpriest	murloc warleader	1
kabal talonpriest	zoobot	1
bluegill warrior	seal of champions	1
wyrmrest agent	malchezaar's imp	1
jade claws	force of nature	1
tunnel trogg	violet illusionist	1
voodoo doctor	abomination	1
voodoo doctor	light's champion	1
voodoo doctor	defender of argus	1
voodoo doctor	twisting nether	1
tunnel trogg	silver hand regent	1
voodoo doctor	krul the unshackled	1
wild pyromancer	cyclopian horror	1
wild pyromancer	forbidden ritual	1
wild pyromancer	felfire potion	1
sunfury protector	feral spirit	1
sunfury protector	lotus agents	1
sunfury protector	totem golem	1
sunfury protector	spirit claws	1
sunfury protector	thunder bluff valiant	1
sunfury protector	fencing coach	1
arcane anomaly	lance carrier	1
flame juggler	stormforged axe	1
arcane anomaly	backroom bouncer	1
arcane anomaly	mindgames	1
shadow rager	cyclopian horror	1
shadow rager	shady dealer	1
shadow rager	backroom bouncer	1
shadow rager	jade shuriken	1
shadow rager	frost giant	1
shadow rager	fan of knives	1
shadow rager	xaril, poisoned mind	1
shadow rager	shadowstep	1
shadow rager	jeweled scarab	1
argent horserider	fire elemental	1
argent horserider	stormforged axe	1
argent horserider	lotus agents	1
buccaneer	fel orc soulfiend	1
spirit claws	razorfen hunter	1
buccaneer	master of ceremonies	1
spirit claws	streetwise investigator	1
buccaneer	grotesque dragonhawk	1
spirit claws	charged hammer	1
mana wyrm	frostwolf grunt	1
spirit claws	mukla's champion	1
patches the pirate	voodoo doctor	1
fandral staghelm	majordomo executus	1
grimestreet outfitter	cairne bloodhoof	1
grimestreet outfitter	n'zoth, the corruptor	1
wyrmrest agent	fierce monkey	1
shaku, the collector	upgrade!	1
shaku, the collector	jade blossom	1
shaku, the collector	mark of y'shaarj	1
bloodsail corsair	druid of the claw	1
mountain giant	voodoo doctor	1
argent squire	sea reaver	1
argent squire	alexstrasza's champion	1
argent squire	southsea squidface	1
southsea deckhand	twilight summoner	1
wrathguard	reliquary seeker	1
weasel tunneler	jeweled scarab	1
weasel tunneler	druid of the saber	1
weasel tunneler	bloodfen raptor	1
weasel tunneler	power of the wild	1
weasel tunneler	hungry crab	1
weasel tunneler	duskboar	1
stonetusk boar	barnes	1
innervate	angry chicken	1
southsea captain	mark of the lotus	1
southsea captain	mark of the wild	1
southsea captain	savage roar	1
southsea captain	zoobot	1
fiery war axe	gnomish inventor	1
river crocolisk	shadow bolt	1
river crocolisk	reckless rocketeer	1
river crocolisk	war golem	1
stonetusk boar	ironfur grizzly	1
mana wyrm	nightblade	1
stonetusk boar	young dragonhawk	1
fiery war axe	recruiter	1
totem golem	tournament attendee	1
silent knight	silence	1
southsea deckhand	wildwalker	1
northshire cleric	aviana	1
shaku, the collector	twisting nether	1
silent knight	far sight	1
shaku, the collector	raging worgen	1
shaku, the collector	savage roar	1
kabal talonpriest	gnomish inventor	1
whirlwind	fen creeper	1
beneath the grounds	malygos	1
beneath the grounds	arcane giant	1
blessing of wisdom	argent horserider	1
blessing of wisdom	scarlet crusader	1
raven idol	eater of secrets	1
raven idol	elise starseeker	1
sunfury protector	frostbolt	1
sunfury protector	forbidden flame	1
sunfury protector	arcane blast	1
sunfury protector	arcane explosion	1
sunfury protector	flamestrike	1
sunfury protector	archmage antonidas	1
sunfury protector	cult sorcerer	1
sunfury protector	lava burst	1
sunfury protector	entomb	1
sunfury protector	n'zoth, the corruptor	1
sunfury protector	shadow madness	1
sunfury protector	mind control	1
rallying blade	sunwalker	1
rallying blade	seal of champions	1
beckoner of evil	cruel taskmaster	1
acolyte of pain	holy fire	1
wyrmrest agent	medivh, the guardian	1
ancient watcher	auchenai soulpriest	1
ancient watcher	deathwing	1
finja, the flying star	a light in the darkness	1
finja, the flying star	ironbeak owl	1
counterfeit coin	void terror	1
shadowfiend	jungle panther	1
corruption	frigid snobold	1
corruption	master of ceremonies	1
shadowfiend	big-time racketeer	1
corruption	felfire potion	1
shadowfiend	streetwise investigator	1
corruption	fearsome doomguard	1
shadowfiend	kodorider	1
shadowfiend	defender of argus	1
shadowfiend	sen'jin shieldmasta	1
corruption	hired gun	1
corruption	azure drake	1
corruption	frost giant	1
corruption	drakonid crusher	1
fallen hero	fel orc soulfiend	1
fallen hero	summoning stone	1
fallen hero	freezing potion	1
fallen hero	chromaggus	1
daring reporter	psych-o-tron	1
daring reporter	dalaran aspirant	1
daring reporter	cone of cold	1
daring reporter	mind control tech	1
daring reporter	tomb spider	1
rat pack	spiked hogrider	1
worgen infiltrator	shadow word: pain	1
worgen infiltrator	injured blademaster	1
rat pack	chillwind yeti	1
worgen infiltrator	streetwise investigator	1
rat pack	cult apothecary	1
rat pack	arcanosmith	1
rat pack	dragonhawk rider	1
rat pack	frost elemental	1
rat pack	captured jormungar	1
rat pack	desert camel	1
worgen infiltrator	holy smite	1
worgen infiltrator	temple enforcer	1
rat pack	kvaldir raider	1
worgen infiltrator	darkshire alchemist	1
rat pack	explosive shot	1
rat pack	knuckles	1
argent squire	gang up	1
argent squire	captured jormungar	1
gadgetzan jouster	drain life	1
jeweled scarab	hungry dragon	1
jeweled scarab	knife juggler	1
flame juggler	stonetusk boar	1
flame juggler	zoobot	1
flame juggler	polymorph: boar	1
jeweled scarab	spiked hogrider	1
demonfire	twilight summoner	1
demonfire	pompous thespian	1
arcane anomaly	flame lance	1
demonfire	garrison commander	1
demonfire	spiked hogrider	1
emperor cobra	druid of the flame	1
emperor cobra	swipe	1
emperor cobra	force of nature	1
emperor cobra	ancient of war	1
emperor cobra	lotus agents	1
emperor cobra	hired gun	1
emperor cobra	mark of y'shaarj	1
emperor cobra	north sea kraken	1
emperor cobra	gadgetzan auctioneer	1
emperor cobra	twilight drake	1
emperor cobra	savage combatant	1
emperor cobra	djinni of zephyrs	1
emperor cobra	garrison commander	1
emperor cobra	infested tauren	1
emperor cobra	druid of the saber	1
emperor cobra	sea giant	1
emperor cobra	burgly bully	1
emperor cobra	faceless shambler	1
emperor cobra	voodoo doctor	1
emperor cobra	bite	1
dragonkin sorcerer	tomb spider	1
dragonkin sorcerer	mirror image	1
dragonkin sorcerer	cone of cold	1
dragonkin sorcerer	flamestrike	1
dragonkin sorcerer	north sea kraken	1
dragonkin sorcerer	silent knight	1
dragonkin sorcerer	cult apothecary	1
dragonkin sorcerer	ironbeak owl	1
dragonkin sorcerer	sea giant	1
dragonkin sorcerer	mukla's champion	1
dragonkin sorcerer	polymorph: boar	1
babbling book	maiden of the lake	1
babbling book	fencing coach	1
arcane anomaly	blood of the ancient one	1
arcane anomaly	blizzard	1
kabal talonpriest	abyssal enforcer	1
swipe	venture co, mercenary	1
mana wyrm	core rager	1
northshire cleric	armorsmith	1
mortal coil	kidnapper	1
tomb pillager	tournament attendee	1
lightwell	twilight geomancer	1
lightwell	sen'jin shieldmasta	1
lightwell	ancient of blossoms	1
lightwell	mukla's champion	1
sir finley mrrgglton	lotus agents	1
river crocolisk	ice lance	1
stonetusk boar	holy light	1
n'zoth's first mate	duplicate	1
n'zoth's first mate	freezing potion	1
n'zoth's first mate	potion of polymorph	1
southsea deckhand	orgrimmar aspirant	1
blood imp	dire wolf alpha	1
jeweled scarab	animated armor	1
young dragonhawk	acolyte of pain	1
young dragonhawk	novice engineer	1
tunnel trogg	blowgill sniper	1
shieldbearer	mogu'shan warden	1
shieldbearer	hozen healer	1
infested wolf	infested wolf	1
infested wolf	grimestreet smuggler	1
infested wolf	shaky zipgunner	1
grimestreet smuggler	houndmaster	1
grimestreet smuggler	ball of spiders	1
grimestreet smuggler	kill command	1
grimestreet smuggler	knuckles	1
grimestreet smuggler	don han'cho	1
armorsmith	argent commander	1
noble sacrifice	spellbreaker	1
murloc tidehunter	ice barrier	1
murloc tidehunter	medivh's valet	1
noble sacrifice	grimestreet enforcer	1
murloc tidehunter	flamestrike	1
noble sacrifice	second-rate bruiser	1
murloc tidehunter	polymorph	1
murloc tidehunter	ancient shade	1
murloc tidehunter	kirin tor mage	1
noble sacrifice	spiked hogrider	1
murloc tidehunter	spellbender	1
noble sacrifice	holy wrath	1
noble sacrifice	silvermoon portal	1
murloc tidehunter	bomb squad	1
murloc tidehunter	toxic sewer ooze	1
noble sacrifice	validated doomsayer	1
noble sacrifice	emperor cobra	1
noble sacrifice	defender of argus	1
murloc tidehunter	frost nova	1
murloc tidehunter	mad bomber	1
medivh's valet	naga corsair	1
corruption	jungle panther	1
corruption	sunwalker	1
nerubian prophet	steward of darkshire	1
nerubian prophet	hammer of wrath	1
nerubian prophet	fen creeper	1
nerubian prophet	consecration	1
nerubian prophet	murloc knight	1
nerubian prophet	chromaggus	1
nerubian prophet	fossilized devilsaur	1
amani berserker	water elemental	1
amani berserker	voodoo doctor	1
amani berserker	stormpike commando	1
amani berserker	kobold geomancer	1
amani berserker	polymorph: boar	1
amani berserker	nexus-champion saraad	1
amani berserker	hex	1
voidwalker	corrupted seer	1
mad bomber	flamewaker	1
huge toad	mana wraith	1
huge toad	grimestreet protector	1
huge toad	enter the coliseum	1
huge toad	secretkeeper	1
huge toad	avenging wrath	1
mad bomber	clockwork knight	1
tunnel trogg	arcane anomaly	1
mad bomber	ancient shade	1
grimestreet outfitter	fencing coach	1
friendly bartender	kodorider	1
blood imp	wild pyromancer	1
blood imp	injured blademaster	1
tuskarr totemic	infested tauren	1
tuskarr totemic	stormforged axe	1
tuskarr totemic	stormpike commando	1
tuskarr totemic	bog creeper	1
blood imp	elven archer	1
blood imp	corrupted healbot	1
tuskarr totemic	north sea kraken	1
blood imp	master jouster	1
tuskarr totemic	pantry spider	1
tuskarr totemic	fight promoter	1
violet illusionist	power word: shield	1
violet illusionist	kabal courier	1
stormforged axe	burgly bully	1
violet illusionist	jeweled scarab	1
violet illusionist	shadowfiend	1
stormforged axe	scaled nightmare	1
violet illusionist	kabal songstealer	1
violet illusionist	booty bay bodyguard	1
violet illusionist	dragonfire potion	1
stormforged axe	fight promoter	1
stormforged axe	hired gun	1
violet illusionist	kazakus	1
violet illusionist	defias cleaner	1
garrison commander	stormforged axe	1
garrison commander	violet illusionist	1
garrison commander	evolve	1
garrison commander	boulderfist ogre	1
stormforged axe	sunfury protector	1
power of the wild	flame juggler	1
stormforged axe	hammer of twilight	1
power of the wild	eldritch horror	1
stormforged axe	infested tauren	1
power of the wild	hozen healer	1
stormforged axe	boulderfist ogre	1
power of the wild	mukla's champion	1
bluegill warrior	stand against darkness	1
solemn vigil	fencing coach	1
solemn vigil	avenging wrath	1
truesilver champion	stand against darkness	1
tunnel trogg	midnight drake	1
argent squire	patient assassin	1
unearthed raptor	cult master	1
shaku, the collector	assassin's blade	1
si:7 agent	darkshire alchemist	1
shaku, the collector	maelstrom portal	1
argent squire	gorehowl	1
backstab	commanding shout	1
backstab	crystalweaver	1
si:7 agent	tauren warrior	1
si:7 agent	forbidden ancient	1
si:7 agent	kun the forgotten king	1
si:7 agent	lotus agents	1
si:7 agent	mark of the lotus	1
argent squire	pit snake	1
tunnel trogg	spellbreaker	1
shaku, the collector	hooded acolyte	1
questing adventurer	jade lightning	1
n'zoth's first mate	bog creeper	1
innervate	silvermoon guardian	1
sir finley mrrgglton	ancient shade	1
redemption	blessing of might	1
redemption	seal of champions	1
redemption	leeroy jenkins	1
azure drake	ironbark protector	1
far sight	grimestreet pawnbroker	1
ironbeak owl	druid of the claw	1
ironbeak owl	moonglade portal	1
ironbeak owl	silithid swarmer	1
ironbeak owl	mark of y'shaarj	1
ironbeak owl	bilefin tidehunter	1
ironbeak owl	healing touch	1
ironbeak owl	menagerie warden	1
ironbeak owl	wrath	1
ironbeak owl	mulch	1
smuggler's run	fjola lightbane	1
ironbeak owl	azure drake	1
ironbeak owl	mounted raptor	1
bloodsail corsair	c'thun's chosen	1
dragon egg	twilight elder	1
southsea deckhand	charged hammer	1
backstab	auchenai soulpriest	1
enchanted raven	moroes	1
enchanted raven	genzo, the shark	1
fan of knives	virmen sensei	1
questing adventurer	shadowflame	1
twilight flamecaller	ice lance	1
questing adventurer	volcanic potion	1
southsea deckhand	nexus-champion saraad	1
wild growth	freezing potion	1
mirror image	tiny knight of evil	1
wyrmrest agent	tuskarr totemic	1
power of the wild	finja, the flying star	1
power of the wild	murloc warleader	1
fiery war axe	renounce darkness	1
fiery war axe	sword of justice	1
power word: glory	lightspawn	1
power word: glory	onyx bishop	1
power word: glory	temple enforcer	1
southsea deckhand	volcanic potion	1
power word: glory	power word: tentacles	1
southsea deckhand	prophet velen	1
power word: glory	entomb	1
power word: glory	prophet velen	1
tomb pillager	burgly bully	1
flame juggler	holy wrath	1
cursed blade	cursed blade	1
kooky chemist	power word: shield	1
kooky chemist	divine spirit	1
cursed blade	slam	1
cursed blade	bloodmage thalnos	1
cursed blade	coldlight oracle	1
cursed blade	shieldbearer	1
cursed blade	public defender	1
swashburglar	ironbeak owl	1
swashburglar	elise starseeker	1
wyrmrest agent	nourish	1
potion of madness	faceless shambler	1
backstab	eye for an eye	1
fan of knives	tiny knight of evil	1
fan of knives	drain life	1
questing adventurer	possessed villager	1
questing adventurer	stolen goods	1
shiv	magnataur alpha	1
questing adventurer	totem golem	1
questing adventurer	white eyes	1
jeweled scarab	charged hammer	1
silent knight	earth elemental	1
silent knight	backroom bouncer	1
silent knight	jade spirit	1
silent knight	jade lightning	1
silent knight	unbound elemental	1
silent knight	lava burst	1
totem golem	tomb spider	1
wild growth	pit fighter	1
raven idol	armorsmith	1
animal companion	sludge belcher	1
animal companion	loatheb	1
animal companion	the beast	1
quick shot	sylvanas windrunner	1
mad scientist	tomb spider	1
sorcerer's apprentice	gnomish inventor	1
coldlight oracle	ancient of war	1
coldlight oracle	barnes	1
coldlight oracle	malygos	1
mountain giant	nerubian prophet	1
mountain giant	backstab	1
mountain giant	frost elemental	1
mountain giant	sap	1
alleycat	dragon egg	1
alleycat	runic egg	1
alleycat	cairne bloodhoof	1
dark peddler	auctionmaster beardo	1
wild growth	imp master	1
argent squire	repentance	1
weasel tunneler	coldlight oracle	1
si:7 agent	weasel tunneler	1
weasel tunneler	eviscerate	1
weasel tunneler	deadly poison	1
si:7 agent	n'zoth, the corruptor	1
weasel tunneler	aya blackpaw	1
competitive spirit	piloted shredder	1
competitive spirit	dr, boom	1
competitive spirit	avenging wrath	1
twilight whelp	coghammer	1
shadow word: pain	vol'jin	1
netherspite historian	hogger	1
amani berserker	goldshire footman	1
amani berserker	shadow bolt	1
amani berserker	violet teacher	1
amani berserker	siphon soul	1
amani berserker	sir finley mrrgglton	1
amani berserker	stampeding kodo	1
amani berserker	reno jackson	1
ice barrier	sludge belcher	1
secretkeeper	sacred trial	1
maelstrom portal	fireguard destroyer	1
si:7 agent	drakonid crusher	1
questing adventurer	jade shuriken	1
faerie dragon	tomb pillager	1
blackwing technician	fire elemental	1
blackwing technician	ancestral knowledge	1
blackwing technician	devolve	1
blackwing technician	finders keepers	1
blackwing technician	elise starseeker	1
blackwing technician	stormcrack	1
northshire cleric	aldor peacekeeper	1
noble sacrifice	the curator	1
sacred trial	mysterious challenger	1
sacred trial	the curator	1
sacred trial	finja, the flying star	1
sacred trial	stampeding kodo	1
sacred trial	anyfin can happen	1
netherspite historian	ragnaros, lightlord	1
raven idol	book wyrm	1
i know a guy	bloodsail raider	1
murloc raider	moroes	1
grimestreet outfitter	ice lance	1
infested tauren	dragonling mechanic	1
infested tauren	razorfen hunter	1
infested tauren	moroes	1
infested tauren	patches the pirate	1
infested tauren	murloc tidehunter	1
northshire cleric	grimestreet enforcer	1
bilefin tidehunter	patches the pirate	1
mind vision	rallying blade	1
bilefin tidehunter	moroes	1
mind vision	steward of darkshire	1
shadow bolt	deadly shot	1
shadow bolt	tundra rhino	1
shadow bolt	animal companion	1
shadow bolt	ram wrangler	1
shadow bolt	starving buzzard	1
shadow bolt	kill command	1
netherspite historian	y'shaarj, rage unbound	1
mana tide totem	deathwing	1
mortal coil	dragon's breath	1
keeper of uldaman	emperor thaurissan	1
keeper of uldaman	solemn vigil	1
keeper of uldaman	humility	1
keeper of uldaman	baron geddon	1
keeper of uldaman	the curator	1
fiery war axe	mana wyrm	1
fiery war axe	mirror image	1
fiery war axe	ice lance	1
friendly bartender	nexus-champion saraad	1
friendly bartender	a light in the darkness	1
mounted raptor	violet teacher	1
mounted raptor	saboteur	1
mounted raptor	cenarius	1
barnes	aya blackpaw	1
jade swarmer	dragon consort	1
jade swarmer	blessing of kings	1
shaku, the collector	n'zoth, the corruptor	1
wyrmrest agent	coldlight oracle	1
wyrmrest agent	tomb pillager	1
swashburglar	the skeleton knight	1
jade swarmer	windfury	1
eviscerate	kara kazham!	1
preparation	cruel taskmaster	1
acidic swamp ooze	savagery	1
mire keeper	naga sea witch	1
flame juggler	hunter's mark	1
flame juggler	kill command	1
secretkeeper	bloodsail raider	1
worgen infiltrator	dragonling mechanic	1
worgen infiltrator	armored warhorse	1
secretkeeper	raging worgen	1
bloodsail raider	blackwater pirate	1
bloodsail raider	defias cleaner	1
bloodsail raider	raging worgen	1
i know a guy	imp master	1
backroom bouncer	grimestreet enforcer	1
i know a guy	argent commander	1
backroom bouncer	secretkeeper	1
backroom bouncer	stand against darkness	1
backroom bouncer	keeper of uldaman	1
backroom bouncer	divine favor	1
i know a guy	wobbling runts	1
backroom bouncer	blackwater pirate	1
backroom bouncer	daring reporter	1
backroom bouncer	north sea kraken	1
i know a guy	gorillabot a-3	1
backroom bouncer	blessed champion	1
backroom bouncer	faceless shambler	1
jeweled scarab	infest	1
scarlet crusader	daring reporter	1
jeweled scarab	trogg beastrager	1
jeweled scarab	carrion grub	1
scarlet crusader	sea giant	1
scarlet crusader	faceless shambler	1
wild growth	flesheating ghoul	1
wild growth	dragonhawk rider	1
secretkeeper	stand against darkness	1
wild growth	volcanic lumberer	1
secretkeeper	faceless shambler	1
wild growth	eater of secrets	1
young priestess	novice engineer	1
young priestess	mana geode	1
young priestess	resurrect	1
grimestreet outfitter	blackwater pirate	1
young priestess	grimestreet enforcer	1
netherspite historian	fencing coach	1
netherspite historian	validated doomsayer	1
netherspite historian	ancient of blossoms	1
grimestreet outfitter	faceless shambler	1
netherspite historian	twilight summoner	1
eaglehorn bow	finja, the flying star	1
tunnel trogg	tanaris hogchopper	1
wyrmrest agent	lightspawn	1
argent squire	obsidian destroyer	1
southsea deckhand	hooded acolyte	1
southsea deckhand	shadow madness	1
southsea deckhand	hungry dragon	1
brann bronzebeard	mass dispel	1
mistress of mixtures	fencing coach	1
mistress of mixtures	moroes	1
tomb pillager	power word: glory	1
doomsayer	grimestreet smuggler	1
doomsayer	doppelgangster	1
scarlet crusader	hammer of wrath	1
scarlet crusader	truesilver champion	1
argent horserider	sunwalker	1
northshire cleric	genzo, the shark	1
murloc tidecaller	thing from below	1
murloc tidecaller	windfury	1
murloc tidecaller	rockbiter weapon	1
murloc raider	mark of the wild	1
murloc raider	jeweled scarab	1
northshire cleric	ivory knight	1
finja, the flying star	humility	1
finja, the flying star	seal of champions	1
water elemental	arch-thief rafaam	1
murloc warleader	divine strength	1
shaku, the collector	divine strength	1
shaku, the collector	grimscale chum	1
shaku, the collector	stranglethorn tiger	1
wickerflame burnbristle	holy wrath	1
sir finley mrrgglton	freezing trap	1
si:7 agent	potion of madness	1
malchezaar's imp	leper gnome	1
getaway kodo	rallying blade	1
mana tide totem	reincarnate	1
getaway kodo	summoning stone	1
demonwrath	mounted raptor	1
demonwrath	mark of the wild	1
demonwrath	healing touch	1
demonwrath	knight of the wild	1
demonwrath	mark of nature	1
demonwrath	lotus agents	1
demonwrath	shadow strike	1
brann bronzebeard	mounted raptor	1
questing adventurer	lava shock	1
questing adventurer	ancestral healing	1
smuggler's run	naga sea witch	1
mistress of mixtures	shadowfiend	1
bloodsail corsair	preparation	1
bloodsail corsair	questing adventurer	1
bloodsail corsair	conceal	1
redemption	emperor thaurissan	1
jade swarmer	i know a guy	1
jade swarmer	crazed worshipper	1
jade swarmer	druid of the saber	1
backstab	friendly bartender	1
backstab	leatherclad hogleader	1
friendly bartender	spawn of shadows	1
backstab	pit fighter	1
backstab	ancient shade	1
friendly bartender	holy nova	1
pint-sized summoner	novice engineer	1
pint-sized summoner	coldarra drake	1
backstab	mukla's champion	1
pint-sized summoner	kabal lackey	1
pint-sized summoner	sorcerer's apprentice	1
pint-sized summoner	ice block	1
backstab	armored warhorse	1
perdition's blade	violet teacher	1
amani berserker	twisted worgen	1
perdition's blade	azure drake	1
amani berserker	mogor's champion	1
perdition's blade	mukla's champion	1
amani berserker	sword of justice	1
amani berserker	sunfury protector	1
perdition's blade	ancient of blossoms	1
amani berserker	grimestreet informant	1
amani berserker	infest	1
perdition's blade	darkspeaker	1
perdition's blade	shadow rager	1
amani berserker	infested wolf	1
perdition's blade	xaril, poisoned mind	1
perdition's blade	defender of argus	1
alexstrasza's champion	imp gang boss	1
alexstrasza's champion	renounce darkness	1
alexstrasza's champion	ice barrier	1
alexstrasza's champion	dragon's breath	1
swashburglar	corrupted healbot	1
alexstrasza's champion	potion of polymorph	1
alexstrasza's champion	polymorph: boar	1
swashburglar	ancient shade	1
