on the hunt	tracking	15	0.0	null
swashburglar	thunder bluff valiant	15	0.0	null
bloodmage thalnos	leeroy jenkins	15	0.0	null
wickerflame burnbristle	solemn vigil	15	0.0	null
wickerflame burnbristle	barnes	15	0.0	null
wickerflame burnbristle	loot hoarder	15	0.0	null
kabal courier	medivh, the guardian	15	0.0	null
medivh's valet	mistress of mixtures	15	0.0	null
ice block	inkmaster solia	15	0.0	null
mana wyrm	reno jackson	15	0.0	null
mistress of mixtures	vaporize	15	0.0	null
acidic swamp ooze	fan of knives	15	0.0	null
brann bronzebeard	faerie dragon	15	0.0	null
knife juggler	redemption	15	0.0	null
eaglehorn bow	kill command	15	0.0	null
selfless hero	selfless hero	15	0.0	null
selfless hero	rallying blade	15	0.0	null
dirty rat	faceless manipulator	15	0.0	null
jade claws	hallazeal the ascended	15	0.0	null
avenge	sludge belcher	15	0.0	null
jeweled scarab	maelstrom portal	15	0.0	null
twilight whelp	firelands portal	15	0.0	null
bloodsail corsair	shadow bolt	15	0.0	null
i know a guy	brawl	15	0.0	null
the coin	old murk-eye	15	0.0	null
jeweled scarab	loot hoarder	15	0.0	null
argent horserider	aldor peacekeeper	15	0.0	null
argent horserider	loot hoarder	15	0.0	null
netherspite historian	mind control tech	15	0.0	null
netherspite historian	chromaggus	15	0.0	null
mire keeper	emperor thaurissan	15	0.0	null
fiery bat	cat trick	15	0.0	null
mistress of mixtures	cone of cold	15	0.0	null
shadow word: pain	mind control tech	15	0.0	null
flame imp	sea giant	15	0.0	null
northshire cleric	lightwell	15	0.0	null
swashburglar	ancestral spirit	15	0.0	null
swashburglar	earth elemental	15	0.0	null
beckoner of evil	shield slam	15	0.0	null
small-time buccaneer	mortal coil	15	0.0	null
jade lightning	doomsayer	15	0.0	null
arcane intellect	medivh, the guardian	15	0.0	null
journey below	shaku, the collector	15	0.0	null
wrath	barnes	15	0.0	null
doomsayer	counterspell	15	0.0	null
swashburglar	lava shock	15	0.0	null
barnes	thing from below	15	0.0	null
worgen infiltrator	kabal chemist	15	0.0	null
the coin	ironforge rifleman	15	0.0	null
sap	edwin vancleef	15	0.0	null
grimestreet outfitter	bilefin tidehunter	15	0.0	null
swashburglar	devolve	15	0.0	null
southsea deckhand	jade swarmer	15	0.0	null
netherspite historian	wild pyromancer	15	0.0	null
acidic swamp ooze	mortal strike	15	0.0	null
kabal courier	felfire potion	15	0.0	null
acolyte of pain	infested tauren	15	0.0	null
flame imp	huge toad	15	0.0	null
netherspite historian	consecration	15	0.0	null
the coin	undercity valiant	15	0.0	null
smuggler's run	fight promoter	15	0.0	null
swashburglar	second-rate bruiser	15	0.0	null
ice barrier	brann bronzebeard	15	0.0	null
ice barrier	reno jackson	15	0.0	null
redemption	consecration	15	0.0	null
azure drake	polymorph	15	0.0	null
azure drake	emperor thaurissan	15	0.0	null
kabal talonpriest	mana geode	15	0.0	null
doomsayer	dragon's breath	15	0.0	null
patches the pirate	shadow strike	15	0.0	null
raven idol	mark of nature	15	0.0	null
mortal coil	felfire potion	15	0.0	null
northshire cleric	hungry dragon	15	0.0	null
mistress of mixtures	haunted creeper	15	0.0	null
zombie chow	museum curator	15	0.0	null
aldor peacekeeper	barnes	15	0.0	null
disciple of c'thun	bloodmage thalnos	15	0.0	null
backstab	aya blackpaw	15	0.0	null
northshire cleric	innervate	15	0.0	null
tunnel trogg	naga corsair	15	0.0	null
southsea deckhand	unleash the hounds	15	0.0	null
dark peddler	piloted shredder	15	0.0	null
the coin	sacrificial pact	15	0.0	null
volcanic potion	archmage antonidas	15	0.0	null
jeweled scarab	bluegill warrior	15	0.0	null
deadly poison	preparation	15	0.0	null
wrath	alexstrasza	15	0.0	null
mire keeper	aviana	15	0.0	null
totem golem	master of evolution	15	0.0	null
museum curator	reno jackson	15	0.0	null
twilight whelp	forbidden shaping	15	0.0	null
swashburglar	totem golem	15	0.0	null
the coin	menagerie magician	15	0.0	null
the coin	shadow word: horror	15	0.0	null
water elemental	second-rate bruiser	15	0.0	null
innervate	stranglethorn tiger	15	0.0	null
the coin	mind blast	15	0.0	null
shiv	shiv	15	0.0	null
shiv	xaril, poisoned mind	15	0.0	null
preparation	xaril, poisoned mind	15	0.0	null
counterfeit coin	xaril, poisoned mind	15	0.0	null
small-time buccaneer	polymorph	15	0.0	null
swipe	ancient of war	15	0.0	null
mistress of mixtures	bomb squad	15	0.0	null
northshire cleric	n'zoth, the corruptor	15	0.0	null
ice block	ethereal conjurer	15	0.0	null
cloaked huntress	small-time buccaneer	15	0.0	null
grimestreet outfitter	doppelgangster	15	0.0	null
king's elekk	arcane shot	15	0.0	null
loot hoarder	harvest golem	15	0.0	null
tunnel trogg	mistress of mixtures	15	0.0	null
fiery war axe	second-rate bruiser	15	0.0	null
acolyte of pain	divine spirit	15	0.0	null
shadow word: pain	deathlord	15	0.0	null
sir finley mrrgglton	aldor peacekeeper	15	0.0	null
wild growth	patches the pirate	15	0.0	null
mistress of mixtures	violet teacher	15	0.0	null
frostbolt	counterspell	15	0.0	null
consecration	barnes	15	0.0	null
consecration	solemn vigil	15	0.0	null
bloodmage thalnos	sylvanas windrunner	15	0.0	null
mistress of mixtures	grimestreet enforcer	15	0.0	null
equality	solemn vigil	15	0.0	null
sir finley mrrgglton	mana tide totem	15	0.0	null
doomsayer	alley armorsmith	15	0.0	null
flame imp	reliquary seeker	15	0.0	null
the coin	demolisher	15	0.0	null
wild growth	novice engineer	15	0.0	null
patches the pirate	dirty rat	15	0.0	null
wild pyromancer	excavated evil	15	0.0	null
truesilver champion	ragnaros, lightlord	15	0.0	null
brann bronzebeard	n'zoth's first mate	15	0.0	null
small-time buccaneer	babbling book	15	0.0	null
infested tauren	doomsayer	15	0.0	null
ice barrier	forbidden flame	15	0.0	null
museum curator	twilight drake	15	0.0	null
southsea deckhand	sprint	15	0.0	null
tracking	rat pack	15	0.0	null
ship's cannon	piloted shredder	15	0.0	null
the coin	shadowcaster	15	0.0	null
kabal courier	flamewaker	15	0.0	null
swashburglar	claw	15	0.0	null
swashburglar	charge	15	0.0	null
swashburglar	master of evolution	15	0.0	null
quick shot	dire wolf alpha	15	0.0	null
northshire cleric	deathwing, dragonlord	15	0.0	null
kabal courier	defender of argus	15	0.0	null
shadow word: pain	pint-size potion	15	0.0	null
spirit claws	ancestral spirit	15	0.0	null
swashburglar	king's defender	15	0.0	null
swashburglar	warsong commander	15	0.0	null
sir finley mrrgglton	unleash the hounds	15	0.0	null
argent squire	jeweled scarab	15	0.0	null
small-time buccaneer	bladed cultist	15	0.0	null
water elemental	freezing potion	15	0.0	null
water elemental	ice lance	15	0.0	null
babbling book	deathlord	15	0.0	null
stormcrack	mana tide totem	15	0.0	null
brann bronzebeard	jade chieftain	15	0.0	null
swashburglar	grimestreet smuggler	15	0.0	null
dirty rat	sleep with the fishes	15	0.0	null
the coin	shieldmaiden	15	0.0	null
doomsayer	ancient of blossoms	15	0.0	null
ancient watcher	kabal talonpriest	15	0.0	null
swashburglar	starfire	15	0.0	null
swashburglar	sleep with the fishes	15	0.0	null
zombie chow	kabal courier	15	0.0	null
sorcerer's apprentice	potion of polymorph	15	0.0	null
consecration	secretkeeper	15	0.0	null
the coin	silverback patriarch	15	0.0	null
sorcerer's apprentice	ethereal conjurer	15	0.0	null
mistress of mixtures	amani berserker	15	0.0	null
the coin	guardian of kings	15	0.0	null
volcanic potion	frost nova	15	0.0	null
jade claws	doppelgangster	15	0.0	null
northshire cleric	twilight darkmender	15	0.0	null
smuggler's run	scarlet crusader	15	0.0	null
huge toad	barnes	15	0.0	null
wyrmrest agent	kabal chemist	15	0.0	null
jeweled scarab	kabal chemist	15	0.0	null
manic soulcaster	polymorph	15	0.0	null
jade lightning	elemental destruction	15	0.0	null
innervate	ysera	15	0.0	null
beckoner of evil	holy nova	15	0.0	null
twilight whelp	mass dispel	15	0.0	null
argent squire	violet teacher	15	0.0	null
grimscale chum	hammer of wrath	15	0.0	null
doomsayer	jade behemoth	15	0.0	null
bluegill warrior	humility	15	0.0	null
beckoner of evil	frostbolt	15	0.0	null
kabal courier	jade behemoth	15	0.0	null
tomb pillager	spirit claws	15	0.0	null
tomb pillager	tunnel trogg	15	0.0	null
ancestral knowledge	emperor thaurissan	15	0.0	null
swashburglar	i know a guy	15	0.0	null
freezing trap	quick shot	15	0.0	null
deathlord	earthen ring farseer	15	0.0	null
mana tide totem	flamewreathed faceless	15	0.0	null
defias ringleader	backstab	15	0.0	null
swashburglar	feral spirit	15	0.0	null
twilight whelp	beckoner of evil	15	0.0	null
acolyte of pain	keeper of uldaman	15	0.0	null
mana wyrm	yogg-saron, hope's end	15	0.0	null
slam	sleep with the fishes	15	0.0	null
wild growth	mounted raptor	15	0.0	null
swashburglar	frost shock	15	0.0	null
ancient watcher	power word: shield	15	0.0	null
smuggler's run	steward of darkshire	15	0.0	null
mana wyrm	twilight elder	15	0.0	null
wild growth	murloc warleader	15	0.0	null
the coin	shadowfiend	15	0.0	null
flamewaker	barnes	15	0.0	null
acidic swamp ooze	sap	15	0.0	null
finders keepers	azure drake	15	0.0	null
wyrmrest agent	jade lightning	15	0.0	null
stolen goods	public defender	15	0.0	null
shaku, the collector	barnes	15	0.0	null
arcane anomaly	mark of the wild	15	0.0	null
mistress of mixtures	polluted hoarder	15	0.0	null
southsea captain	arcanite reaper	15	0.0	null
mistress of mixtures	duplicate	15	0.0	null
bloodsail corsair	wrath	15	0.0	null
twilight guardian	bluegill warrior	15	0.0	null
maelstrom portal	y'shaarj, rage unbound	15	0.0	null
innervate	novice engineer	15	0.0	null
murloc warleader	avenge	15	0.0	null
ancestral knowledge	frost shock	15	0.0	null
naga corsair	si:7 agent	15	0.0	null
bluegill warrior	kindly grandmother	15	0.0	null
tracking	deadly shot	15	0.0	null
maelstrom portal	ragnaros the firelord	15	0.0	null
secretkeeper	finja, the flying star	15	0.0	null
hex	ancestral spirit	15	0.0	null
king's elekk	explorer's hat	15	0.0	null
maelstrom portal	hammer of twilight	15	0.0	null
southsea deckhand	hobart grapplehammer	14	4.0	null
noble sacrifice	repentance	14	3.4	null
bear trap	snipe	14	3.4	null
mirror image	mirror entity	14	3.0	null
alleycat	hidden cache	14	3.0	null
patches the pirate	jade shuriken	14	3.0	null
bluegill warrior	cold blood	14	3.0	null
southsea captain	argent horserider	14	3.0	null
druid of the saber	mark of the lotus	14	3.0	null
ravaging ghoul	sylvanas windrunner	14	2.0	null
mad scientist	arcane blast	14	2.0	null
mistress of mixtures	demonfire	14	2.0	null
shadow bolt	deathlord	14	2.0	null
mortal coil	sludge belcher	14	2.0	null
malchezaar's imp	unlicensed apothecary	14	1.4000001	null
northshire cleric	dragonkin sorcerer	14	1.0	null
ancestral knowledge	jinyu waterspeaker	14	0.4	null
vilefin inquisitor	murloc warleader	14	0.4	null
grimscale oracle	coldlight oracle	14	0.4	null
murloc tinyfin	murloc tidehunter	14	0.4	null
grimscale chum	corrupted seer	14	0.4	null
bear trap	cloaked huntress	14	0.4	null
king's elekk	tundra rhino	14	0.4	null
malchezaar's imp	dread infernal	14	0.4	null
trogg beastrager	timber wolf	14	0.4	null
murloc tidecaller	murloc raider	14	0.4	null
blowgill sniper	murloc raider	14	0.4	null
blowgill sniper	bluegill warrior	14	0.4	null
imp gang boss	voidcaller	14	0.4	null
voidwalker	sacrificial pact	14	0.4	null
vilefin inquisitor	grimscale oracle	14	0.4	null
repentance	redemption	14	0.4	null
finders keepers	lava burst	14	0.4	null
earth elemental	elemental destruction	14	0.4	null
finders keepers	elemental destruction	14	0.4	null
animal companion	rat pack	14	0.4	null
enchanted raven	jungle panther	14	0.4	null
murloc tinyfin	blowgill sniper	14	0.4	null
the coin	booty bay bodyguard	14	0.0	null
buccaneer	shadow rager	14	0.0	null
the coin	blood knight	14	0.0	null
innervate	faceless manipulator	14	0.0	null
shadow strike	questing adventurer	14	0.0	null
ice block	medivh, the guardian	14	0.0	null
grimscale chum	divine favor	14	0.0	null
forgotten torch	earthen ring farseer	14	0.0	null
grimestreet outfitter	novice engineer	14	0.0	null
doomsayer	possessed villager	14	0.0	null
mind control tech	defender of argus	14	0.0	null
doomsayer	counterfeit coin	14	0.0	null
doomsayer	preparation	14	0.0	null
brann bronzebeard	holy nova	14	0.0	null
brann bronzebeard	dragonfire potion	14	0.0	null
lightning storm	white eyes	14	0.0	null
possessed villager	dark iron dwarf	14	0.0	null
wild growth	twin emperor vek'lor	14	0.0	null
sir finley mrrgglton	jade spirit	14	0.0	null
sir finley mrrgglton	fan of knives	14	0.0	null
ice block	earthen ring farseer	14	0.0	null
small-time buccaneer	wild growth	14	0.0	null
jade swarmer	barnes	14	0.0	null
kazakus	bloodsail corsair	14	0.0	null
earth shock	maelstrom portal	14	0.0	null
earth shock	far sight	14	0.0	null
light's justice	grimestreet outfitter	14	0.0	null
grimestreet outfitter	wild pyromancer	14	0.0	null
grimestreet outfitter	tirion fordring	14	0.0	null
doomsayer	chillmaw	14	0.0	null
smuggler's run	amani berserker	14	0.0	null
mad scientist	flamestrike	14	0.0	null
jeweled scarab	netherspite historian	14	0.0	null
jeweled scarab	reno jackson	14	0.0	null
argent horserider	argent horserider	14	0.0	null
twilight drake	dragonfire potion	14	0.0	null
mistress of mixtures	gadgetzan jouster	14	0.0	null
refreshment vendor	spellbreaker	14	0.0	null
wyrmrest agent	fireball	14	0.0	null
fiery bat	secretkeeper	14	0.0	null
jeweled scarab	brann bronzebeard	14	0.0	null
worgen infiltrator	abusive sergeant	14	0.0	null
worgen infiltrator	worgen infiltrator	14	0.0	null
the coin	shado-pan rider	14	0.0	null
the coin	southsea squidface	14	0.0	null
refreshment vendor	small-time buccaneer	14	0.0	null
swashburglar	ancestral knowledge	14	0.0	null
small-time buccaneer	northshire cleric	14	0.0	null
shiv	si:7 agent	14	0.0	null
doomsayer	jinyu waterspeaker	14	0.0	null
ice lance	kazakus	14	0.0	null
acidic swamp ooze	mad scientist	14	0.0	null
kabal chemist	acidic swamp ooze	14	0.0	null
swashburglar	addled grizzly	14	0.0	null
loot hoarder	jade shuriken	14	0.0	null
swashburglar	hex	14	0.0	null
swashburglar	wicked witchdoctor	14	0.0	null
swashburglar	primal fusion	14	0.0	null
blackwing corruptor	drakonid operative	14	0.0	null
swashburglar	al'akir the windlord	14	0.0	null
doomsayer	cabal shadow priest	14	0.0	null
feral rage	emperor thaurissan	14	0.0	null
netherspite historian	babbling book	14	0.0	null
acidic swamp ooze	mirror entity	14	0.0	null
the coin	dragonling mechanic	14	0.0	null
bloodmage thalnos	elemental destruction	14	0.0	null
blackwing technician	doomsayer	14	0.0	null
blackwing technician	twilight drake	14	0.0	null
lightwarden	kabal talonpriest	14	0.0	null
flame juggler	jeweled scarab	14	0.0	null
mistress of mixtures	c'thun's chosen	14	0.0	null
kor'kron elite	ravaging ghoul	14	0.0	null
the coin	onyxia	14	0.0	null
small-time buccaneer	i know a guy	14	0.0	null
arcane intellect	flame lance	14	0.0	null
dirty rat	jade lightning	14	0.0	null
twilight flamecaller	arcane intellect	14	0.0	null
possessed villager	corruption	14	0.0	null
feral rage	coldlight oracle	14	0.0	null
ethereal conjurer	arcane blast	14	0.0	null
acidic swamp ooze	ysera	14	0.0	null
acidic swamp ooze	cabal shadow priest	14	0.0	null
twilight whelp	frostbolt	14	0.0	null
the coin	animated armor	14	0.0	null
redemption	doomsayer	14	0.0	null
faerie dragon	grimestreet outfitter	14	0.0	null
sir finley mrrgglton	keeper of uldaman	14	0.0	null
the coin	twilight darkmender	14	0.0	null
selfless hero	noble sacrifice	14	0.0	null
loot hoarder	auchenai soulpriest	14	0.0	null
spirit claws	earth shock	14	0.0	null
swashburglar	charged hammer	14	0.0	null
argent squire	fiery bat	14	0.0	null
zombie chow	consecration	14	0.0	null
deadly poison	gadgetzan auctioneer	14	0.0	null
brann bronzebeard	coldlight oracle	14	0.0	null
twilight whelp	sap	14	0.0	null
soulfire	corruption	14	0.0	null
fireball	blizzard	14	0.0	null
a light in the darkness	a light in the darkness	14	0.0	null
frothing berserker	blackwing corruptor	14	0.0	null
finja, the flying star	aldor peacekeeper	14	0.0	null
finja, the flying star	equality	14	0.0	null
wrathguard	darkshire councilman	14	0.0	null
jade idol	mark of nature	14	0.0	null
acidic swamp ooze	equality	14	0.0	null
secretkeeper	argent horserider	14	0.0	null
swashburglar	jade claws	14	0.0	null
patches the pirate	unearthed raptor	14	0.0	null
tunnel trogg	backstab	14	0.0	null
worgen infiltrator	wolfrider	14	0.0	null
mistress of mixtures	book wyrm	14	0.0	null
mistress of mixtures	crystalweaver	14	0.0	null
swashburglar	cutpurse	14	0.0	null
cat trick	savannah highmane	14	0.0	null
loot hoarder	keeper of uldaman	14	0.0	null
trogg beastrager	explosive trap	14	0.0	null
acolyte of pain	shadow word: pain	14	0.0	null
acolyte of pain	potion of madness	14	0.0	null
netherspite historian	eviscerate	14	0.0	null
loot hoarder	dark arakkoa	14	0.0	null
feral rage	malygos	14	0.0	null
armorsmith	grommash hellscream	14	0.0	null
shadow word: pain	second-rate bruiser	14	0.0	null
shadow word: pain	auchenai soulpriest	14	0.0	null
kabal courier	pyroblast	14	0.0	null
argent squire	ancient of blossoms	14	0.0	null
potion of madness	priest of the feast	14	0.0	null
fiery war axe	mistress of mixtures	14	0.0	null
the coin	madder bomber	14	0.0	null
the coin	burly rockjaw trogg	14	0.0	null
animal companion	deadly shot	14	0.0	null
the coin	master swordsmith	14	0.0	null
the coin	piloted sky golem	14	0.0	null
knife juggler	mistress of mixtures	14	0.0	null
the coin	mindgames	14	0.0	null
the coin	eldritch horror	14	0.0	null
deathlord	siphon soul	14	0.0	null
zombie chow	imp gang boss	14	0.0	null
murloc warleader	humility	14	0.0	null
deathlord	deathlord	14	0.0	null
possessed villager	kazakus	14	0.0	null
grimestreet outfitter	finja, the flying star	14	0.0	null
flame imp	siphon soul	14	0.0	null
netherspite historian	nightbane templar	14	0.0	null
sorcerer's apprentice	counterspell	14	0.0	null
leper gnome	animal companion	14	0.0	null
aldor peacekeeper	aldor peacekeeper	14	0.0	null
aldor peacekeeper	tirion fordring	14	0.0	null
netherspite historian	scaled nightmare	14	0.0	null
swashburglar	assassin's blade	14	0.0	null
argent squire	shielded minibot	14	0.0	null
malchezaar's imp	kabal courier	14	0.0	null
fiery war axe	barnes	14	0.0	null
mind vision	entomb	14	0.0	null
murloc warleader	edwin vancleef	14	0.0	null
mana tide totem	argent squire	14	0.0	null
sir finley mrrgglton	genzo, the shark	14	0.0	null
twilight whelp	divine spirit	14	0.0	null
the coin	dragonhawk rider	14	0.0	null
netherspite historian	emperor thaurissan	14	0.0	null
second-rate bruiser	sylvanas windrunner	14	0.0	null
animal companion	mad scientist	14	0.0	null
secretkeeper	coghammer	14	0.0	null
twilight guardian	twilight guardian	14	0.0	null
argent squire	chillwind yeti	14	0.0	null
loot hoarder	feral rage	14	0.0	null
redemption	murloc warleader	14	0.0	null
redemption	truesilver champion	14	0.0	null
sap	sap	14	0.0	null
alley armorsmith	justicar trueheart	14	0.0	null
thoughtsteal	acidic swamp ooze	14	0.0	null
swashburglar	protect the king!	14	0.0	null
darnassus aspirant	swipe	14	0.0	null
dark peddler	sludge belcher	14	0.0	null
wild pyromancer	anyfin can happen	14	0.0	null
tracking	snake trap	14	0.0	null
stormcrack	healing wave	14	0.0	null
silence	ancient watcher	14	0.0	null
undercity huckster	shiv	14	0.0	null
bloodmage thalnos	twilight whelp	14	0.0	null
webspinner	mad scientist	14	0.0	null
tracking	dispatch kodo	14	0.0	null
flame imp	nerubian egg	14	0.0	null
dark peddler	voidcaller	14	0.0	null
sorcerer's apprentice	ice block	14	0.0	null
n'zoth's first mate	wolfrider	14	0.0	null
secretkeeper	keeper of uldaman	14	0.0	null
innervate	cenarius	14	0.0	null
counterfeit coin	beneath the grounds	14	0.0	null
beneath the grounds	cold blood	14	0.0	null
king's elekk	flare	14	0.0	null
dark peddler	dread infernal	14	0.0	null
lightning bolt	y'shaarj, rage unbound	14	0.0	null
mistress of mixtures	vanish	14	0.0	null
tracking	infested wolf	14	0.0	null
pit snake	the coin	14	0.0	null
mind vision	potion of madness	14	0.0	null
alleycat	azure drake	14	0.0	null
alleycat	powershot	14	0.0	null
holy smite	kabal talonpriest	14	0.0	null
wild pyromancer	circle of healing	14	0.0	null
innervate	y'shaarj, rage unbound	14	0.0	null
swashburglar	master of disguise	14	0.0	null
enchanted raven	jade idol	14	0.0	null
mistress of mixtures	hozen healer	14	0.0	null
explosive trap	unleash the hounds	14	0.0	null
the coin	tinkertown technician	14	0.0	null
possessed villager	blastcrystal potion	14	0.0	null
mistress of mixtures	finja, the flying star	14	0.0	null
voidwalker	crazed alchemist	14	0.0	null
burgly bully	kazakus	14	0.0	null
the coin	tanaris hogchopper	14	0.0	null
animal companion	azure drake	14	0.0	null
swashburglar	feral rage	14	0.0	null
the coin	grook fu master	14	0.0	null
living roots	stranglethorn tiger	14	0.0	null
innervate	twilight elder	14	0.0	null
beckoner of evil	brawl	14	0.0	null
doomsayer	greater healing potion	14	0.0	null
mind vision	museum curator	14	0.0	null
smuggler's run	boneguard lieutenant	14	0.0	null
jade spirit	lava shock	14	0.0	null
water elemental	burgly bully	14	0.0	null
acidic swamp ooze	anyfin can happen	14	0.0	null
kabal courier	swipe	14	0.0	null
tomb pillager	flamewreathed faceless	14	0.0	null
kabal courier	jade spirit	14	0.0	null
netherspite historian	inner fire	14	0.0	null
netherspite historian	divine spirit	14	0.0	null
sir finley mrrgglton	druid of the claw	14	0.0	null
raven idol	ironbark protector	14	0.0	null
on the hunt	bear trap	14	0.0	null
druid of the saber	druid of the flame	14	0.0	null
jade blossom	yogg-saron, hope's end	14	0.0	null
lava shock	healing wave	14	0.0	null
arcane intellect	arcane explosion	14	0.0	null
dirty rat	burgly bully	14	0.0	null
doomsayer	djinni of zephyrs	14	0.0	null
voidwalker	ragnaros the firelord	14	0.0	null
faerie dragon	slam	14	0.0	null
patches the pirate	netherspite historian	14	0.0	null
swashburglar	grimestreet pawnbroker	14	0.0	null
on the hunt	fiery bat	14	0.0	null
bear trap	deadly shot	14	0.0	null
the coin	pint-sized summoner	14	0.0	null
heroic strike	naga corsair	14	0.0	null
shaku, the collector	xaril, poisoned mind	14	0.0	null
tracking	sir finley mrrgglton	14	0.0	null
beckoner of evil	ragnaros the firelord	14	0.0	null
wrathguard	soulfire	14	0.0	null
murloc warleader	lay on hands	14	0.0	null
arcane anomaly	power of the wild	14	0.0	null
arcane anomaly	savage roar	14	0.0	null
swashburglar	fireguard destroyer	14	0.0	null
muster for battle	bluegill warrior	14	0.0	null
loot hoarder	grimestreet informant	14	0.0	null
netherspite historian	bluegill warrior	14	0.0	null
blackwing technician	alexstrasza's champion	14	0.0	null
mad scientist	deathlord	14	0.0	null
patches the pirate	book wyrm	14	0.0	null
ship's cannon	backstab	14	0.0	null
king's elekk	azure drake	14	0.0	null
the coin	ice rager	14	0.0	null
unstable portal	unstable portal	14	0.0	null
sir finley mrrgglton	piloted shredder	14	0.0	null
southsea deckhand	dark iron skulker	14	0.0	null
bloodsail corsair	power overwhelming	14	0.0	null
bloodsail corsair	doomguard	14	0.0	null
barnes	earth elemental	14	0.0	null
tunnel trogg	c'thun's chosen	14	0.0	null
hex	madam goya	14	0.0	null
slam	c'thun's chosen	14	-1.0	null
imp gang boss	demonfire	13	3.4	null
wrathguard	demonfire	13	3.4	null
imp gang boss	felfire potion	13	3.0	null
loot hoarder	patches the pirate	13	3.0	null
blood to ichor	bloodhoof brave	13	3.0	null
armorsmith	shield slam	13	3.0	null
acolyte of pain	death's bite	13	3.0	null
shiv	edwin vancleef	13	2.0	null
twilight elder	c'thun's chosen	13	2.0	null
azure drake	secretkeeper	13	2.0	null
azure drake	edwin vancleef	13	2.0	null
haunted creeper	mortal coil	13	2.0	null
deathlord	abyssal enforcer	13	2.0	null
zombie chow	abyssal enforcer	13	2.0	null
mortal coil	piloted shredder	13	2.0	null
deathlord	demonwrath	13	2.0	null
argent squire	bloodmage thalnos	13	1.0	null
muster for battle	truesilver champion	13	1.0	null
sir finley mrrgglton	savage combatant	13	1.0	null
southsea deckhand	devolve	13	1.0	null
buccaneer	shady dealer	13	0.4	null
tuskarr totemic	thing from below	13	0.4	null
blood imp	demonfire	13	0.4	null
murloc raider	grimscale chum	13	0.4	null
totem golem	stormforged axe	13	0.4	null
mana tide totem	thunder bluff valiant	13	0.4	null
fiery bat	haunted creeper	13	0.4	null
secretkeeper	mad scientist	13	0.4	null
kindly grandmother	timber wolf	13	0.4	null
mad scientist	cat trick	13	0.4	null
webspinner	haunted creeper	13	0.4	null
webspinner	kill command	13	0.4	null
webspinner	houndmaster	13	0.4	null
flame imp	dread infernal	13	0.4	null
kabal lackey	ethereal arcanist	13	0.4	null
stormcrack	lava shock	13	0.4	null
demonwrath	lord jaraxxus	13	0.4	null
cogmaster	clockwork gnome	13	0.4	null
kabal lackey	kirin tor mage	13	0.4	null
sir finley mrrgglton	coldlight oracle	13	0.4	null
wrathguard	crystalweaver	13	0.4	null
ice block	ice block	13	0.2	null
murloc raider	murloc raider	13	0.2	null
jeweled scarab	jeweled scarab	13	0.2	null
wrathguard	wrathguard	13	0.2	null
journey below	barnes	13	0.0	null
frostbolt	potion of polymorph	13	0.0	null
cruel taskmaster	alley armorsmith	13	0.0	null
swashburglar	hammer of twilight	13	0.0	null
spirit claws	primal fusion	13	0.0	null
voidwalker	faceless manipulator	13	0.0	null
twilight whelp	kabal chemist	13	0.0	null
doomsayer	faceless summoner	13	0.0	null
sir finley mrrgglton	grommash hellscream	13	0.0	null
small-time buccaneer	keeper of uldaman	13	0.0	null
small-time buccaneer	blessing of kings	13	0.0	null
mana wyrm	chillwind yeti	13	0.0	null
shield slam	brawl	13	0.0	null
shield slam	justicar trueheart	13	0.0	null
frothing berserker	twilight guardian	13	0.0	null
kazakus	inkmaster solia	13	0.0	null
shield block	ironforge portal	13	0.0	null
acidic swamp ooze	si:7 agent	13	0.0	null
doomsayer	blood imp	13	0.0	null
eaglehorn bow	deadly shot	13	0.0	null
spirit claws	loot hoarder	13	0.0	null
power overwhelming	refreshment vendor	13	0.0	null
northshire cleric	polymorph	13	0.0	null
noble sacrifice	aldor peacekeeper	13	0.0	null
bloodsail corsair	second-rate bruiser	13	0.0	null
swashburglar	wrathguard	13	0.0	null
mistress of mixtures	bane of doom	13	0.0	null
northshire cleric	wrath	13	0.0	null
smuggler's run	runic egg	13	0.0	null
zombie chow	zombie chow	13	0.0	null
zombie chow	deathlord	13	0.0	null
flamecannon	mad scientist	13	0.0	null
mad scientist	azure drake	13	0.0	null
mad scientist	polymorph	13	0.0	null
mistress of mixtures	cabal shadow priest	13	0.0	null
argent horserider	truesilver champion	13	0.0	null
twilight drake	chillmaw	13	0.0	null
netherspite historian	justicar trueheart	13	0.0	null
acolyte of pain	faceless summoner	13	0.0	null
rat pack	quick shot	13	0.0	null
mana wyrm	greater arcane missiles	13	0.0	null
smuggler's run	dragon egg	13	0.0	null
jade swarmer	dark iron skulker	13	0.0	null
swashburglar	fire elemental	13	0.0	null
grimestreet informant	slam	13	0.0	null
grimestreet informant	execute	13	0.0	null
grimestreet informant	ravaging ghoul	13	0.0	null
wyrmrest agent	swashburglar	13	0.0	null
earthen ring farseer	si:7 agent	13	0.0	null
swashburglar	stormcrack	13	0.0	null
swashburglar	lava burst	13	0.0	null
bloodmage thalnos	harrison jones	13	0.0	null
second-rate bruiser	spellbreaker	13	0.0	null
demonwrath	spellbreaker	13	0.0	null
kabal courier	effigy	13	0.0	null
smuggler's run	the curator	13	0.0	null
jade lightning	lava burst	13	0.0	null
acidic swamp ooze	sludge belcher	13	0.0	null
thoughtsteal	potion of madness	13	0.0	null
thoughtsteal	raza the chained	13	0.0	null
